query	target	evalue	bits	prob	alntmscore	qtmscore	ttmscore	lddt	qcov	tcov	qlen	tlen	batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-A4W8H0-F1-model_v6	1.090E-02	75	0.967	5.477E-01	2.442E-01	4.883E-01	2.887E-01	0.517	0.864	520	220	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-P16216-F1-model_v6	1.499E-03	73	0.956	4.066E-01	3.110E-01	3.746E-01	2.593E-01	0.702	0.919	520	406	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-A3SLS0-F1-model_v6	5.945E-03	68	0.912	4.465E-01	2.306E-01	4.031E-01	2.589E-01	0.513	0.864	520	257	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q5FHH4-F1-model_v6	2.782E-02	67	0.900	5.243E-01	2.672E-01	5.004E-01	2.884E-01	0.560	0.945	520	238	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q92NH8-F1-model_v6	7.502E-02	67	0.900	5.776E-01	3.184E-01	5.666E-01	3.246E-01	0.558	0.980	520	255	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-A9MH59-F1-model_v6	1.152E-02	67	0.900	4.674E-01	2.439E-01	4.188E-01	2.707E-01	0.562	0.875	520	263	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-B4SYW1-F1-model_v6	3.426E-03	66	0.887	3.936E-01	2.352E-01	3.898E-01	2.485E-01	0.637	0.981	520	267	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q5HBN7-F1-model_v6	3.468E-02	65	0.872	5.136E-01	2.635E-01	4.911E-01	2.893E-01	0.560	0.945	520	238	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-B4T2T9-F1-model_v6	1.032E-02	65	0.872	4.405E-01	2.329E-01	3.956E-01	2.624E-01	0.562	0.875	520	263	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-B5R6F7-F1-model_v6	2.940E-02	64	0.855	4.966E-01	2.552E-01	4.454E-01	2.814E-01	0.562	0.875	520	263	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q8YCV3-F1-model_v6	1.376E-01	63	0.837	5.937E-01	3.251E-01	5.861E-01	3.230E-01	0.556	0.988	520	256	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-B4TSL7-F1-model_v6	2.358E-02	63	0.837	4.734E-01	2.448E-01	4.256E-01	2.743E-01	0.562	0.875	520	263	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-P17974-F1-model_v6	5.390E-02	63	0.837	5.192E-01	2.995E-01	3.533E-01	2.918E-01	0.506	0.657	520	426	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-A3K1H1-F1-model_v6	4.569E-02	62	0.817	5.008E-01	2.462E-01	4.479E-01	2.838E-01	0.504	0.870	520	253	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q2K7V6-F1-model_v6	4.827E-02	62	0.817	5.132E-01	2.577E-01	4.616E-01	2.821E-01	0.529	0.878	520	254	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-B6I2N1-F1-model_v6	1.694E-02	62	0.817	4.413E-01	2.444E-01	4.265E-01	2.644E-01	0.629	0.962	520	262	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q8ZQ47-F1-model_v6	1.090E-02	62	0.817	4.239E-01	2.266E-01	3.818E-01	2.554E-01	0.562	0.875	520	263	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-A9N5C4-F1-model_v6	6.282E-03	62	0.817	3.958E-01	2.357E-01	3.874E-01	2.453E-01	0.633	0.974	520	267	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-A9BQY3-F1-model_v6	3.106E-02	62	0.817	4.846E-01	2.592E-01	4.399E-01	2.731E-01	0.560	0.885	520	269	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q31SY8-F1-model_v6	1.891E-02	61	0.795	4.475E-01	2.471E-01	4.280E-01	2.594E-01	0.575	0.947	520	262	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-B5FR34-F1-model_v6	3.468E-02	61	0.795	4.731E-01	2.448E-01	4.253E-01	2.742E-01	0.562	0.875	520	263	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-A9N6T0-F1-model_v6	3.468E-02	61	0.795	4.731E-01	2.448E-01	4.253E-01	2.743E-01	0.562	0.875	520	263	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-B5EZG8-F1-model_v6	1.217E-02	61	0.795	4.129E-01	2.357E-01	3.998E-01	2.525E-01	0.631	0.951	520	267	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q8WW52-2-F1-model_v6	2.940E-02	61	0.795	4.614E-01	2.702E-01	3.302E-01	2.716E-01	0.548	0.648	520	398	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q52PJ5-F1-model_v6	6.282E-03	61	0.795	3.538E-01	1.866E-01	1.747E-01	2.625E-01	0.506	0.369	520	567	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-B5Y2D2-F1-model_v6	2.940E-02	60	0.772	4.588E-01	2.545E-01	4.447E-01	2.668E-01	0.633	0.966	520	263	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-C0Q8A0-F1-model_v6	4.569E-02	60	0.772	4.891E-01	2.440E-01	4.253E-01	2.728E-01	0.504	0.840	520	263	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q8XLE8-F1-model_v6	2.112E-02	60	0.772	4.542E-01	2.999E-01	2.923E-01	2.501E-01	0.573	0.559	520	537	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-B5BBH8-F1-model_v6	3.282E-02	59	0.747	4.469E-01	2.346E-01	4.001E-01	2.681E-01	0.562	0.875	520	263	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q8Z7P9-F1-model_v6	2.633E-02	59	0.747	4.349E-01	2.489E-01	4.275E-01	2.618E-01	0.633	0.981	520	263	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-B5F1Y9-F1-model_v6	2.940E-02	59	0.747	4.489E-01	2.538E-01	4.359E-01	2.637E-01	0.629	0.966	520	263	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-A6THU5-F1-model_v6	4.092E-02	59	0.747	4.713E-01	2.436E-01	4.211E-01	2.723E-01	0.562	0.868	520	265	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-A9CJL2-F1-model_v6	2.112E-02	59	0.747	4.417E-01	2.341E-01	4.010E-01	2.490E-01	0.525	0.887	520	266	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q21773-F1-model_v6	3.825E-03	59	0.747	3.172E-01	1.862E-01	1.941E-01	2.558E-01	0.537	0.446	520	489	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-B1XGT9-F1-model_v6	5.101E-02	58	0.720	4.830E-01	2.483E-01	4.374E-01	2.657E-01	0.533	0.879	520	256	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q3YU43-F1-model_v6	3.468E-02	58	0.720	4.514E-01	2.438E-01	4.260E-01	2.621E-01	0.573	0.931	520	262	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q8ZNG0-F1-model_v6	1.891E-02	58	0.720	4.108E-01	2.345E-01	3.959E-01	2.529E-01	0.631	0.951	520	267	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-B4TPH2-F1-model_v6	1.436E-02	58	0.720	3.992E-01	2.372E-01	3.917E-01	2.474E-01	0.637	0.981	520	267	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q0K203-F1-model_v6	3.665E-02	58	0.720	4.549E-01	2.353E-01	3.999E-01	2.619E-01	0.558	0.848	520	269	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-A6UTT2-F1-model_v6	3.106E-02	58	0.720	4.676E-01	2.729E-01	4.539E-01	2.435E-01	0.644	0.963	520	271	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-A4FYB3-F1-model_v6	4.827E-02	58	0.720	4.868E-01	2.851E-01	4.716E-01	2.638E-01	0.644	0.963	520	272	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q0TRE4-F1-model_v6	3.282E-02	58	0.720	4.631E-01	3.085E-01	3.006E-01	2.503E-01	0.573	0.559	520	537	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-C4ZU87-F1-model_v6	1.603E-02	57	0.692	4.016E-01	2.361E-01	3.915E-01	2.470E-01	0.631	0.970	520	267	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-O81884-F1-model_v6	1.032E-02	57	0.692	3.562E-01	2.491E-01	3.553E-01	2.536E-01	0.644	1.000	520	319	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-A8A4T9-F1-model_v6	5.390E-02	56	0.663	4.500E-01	2.349E-01	4.137E-01	2.660E-01	0.563	0.898	520	256	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q47098-F1-model_v6	3.665E-02	56	0.663	4.321E-01	2.417E-01	4.183E-01	2.598E-01	0.629	0.962	520	262	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q5PG96-F1-model_v6	6.359E-02	56	0.663	4.611E-01	2.395E-01	4.142E-01	2.725E-01	0.562	0.875	520	263	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q6LZE3-F1-model_v6	7.100E-02	56	0.663	4.777E-01	2.815E-01	4.640E-01	2.681E-01	0.644	0.963	520	272	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-A6VJZ0-F1-model_v6	6.719E-02	56	0.663	4.855E-01	2.850E-01	4.711E-01	2.643E-01	0.644	0.963	520	272	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q12647-F1-model_v6	6.359E-02	56	0.663	4.427E-01	3.057E-01	3.304E-01	2.887E-01	0.631	0.770	520	473	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-C3NJA0-F1-model_v6	1.032E-02	56	0.663	3.501E-01	2.809E-01	2.845E-01	2.497E-01	0.756	0.869	520	511	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-B1IS70-F1-model_v6	4.324E-02	55	0.632	4.280E-01	2.399E-01	4.148E-01	2.626E-01	0.629	0.962	520	262	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-W6Q9S9-F1-model_v6	7.411E-03	54	0.601	3.413E-01	2.428E-01	3.103E-01	2.247E-01	0.617	0.924	520	369	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-A4WEU6-F1-model_v6	4.092E-02	53	0.569	4.174E-01	2.143E-01	3.726E-01	2.500E-01	0.504	0.859	520	256	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-A6USC8-F1-model_v6	1.232E-01	53	0.569	4.923E-01	2.867E-01	4.790E-01	2.719E-01	0.644	0.963	520	272	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q18677-F1-model_v6	1.217E-02	53	0.569	3.183E-01	1.902E-01	1.902E-01	2.541E-01	0.537	0.415	520	520	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q9X1P5-F1-model_v6	9.883E-02	52	0.537	4.417E-01	2.414E-01	4.234E-01	2.740E-01	0.665	0.948	520	248	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q57843-F1-model_v6	9.883E-02	52	0.537	4.731E-01	2.793E-01	4.632E-01	2.557E-01	0.660	0.974	520	273	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-A6LSK1-F1-model_v6	3.106E-02	52	0.537	3.810E-01	2.035E-01	2.722E-01	2.491E-01	0.498	0.615	520	353	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q3ABV0-F1-model_v6	3.323E-01	51	0.505	5.415E-01	2.403E-01	4.599E-01	2.914E-01	0.435	0.807	520	228	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-B5R043-F1-model_v6	1.232E-01	51	0.505	4.531E-01	2.319E-01	4.057E-01	2.658E-01	0.562	0.875	520	263	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-P77884-F1-model_v6	1.694E-02	51	0.505	3.276E-01	1.705E-01	1.949E-01	2.450E-01	0.506	0.470	520	430	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q0AYV2-F1-model_v6	3.872E-02	51	0.505	3.431E-01	2.705E-01	3.080E-01	2.750E-01	0.744	0.852	520	431	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-A9A799-F1-model_v6	1.454E-01	50	0.473	4.669E-01	2.785E-01	4.535E-01	2.648E-01	0.644	0.963	520	272	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q42527-F1-model_v6	1.715E-01	50	0.473	4.661E-01	2.386E-01	3.852E-01	2.749E-01	0.577	0.775	520	275	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q9HMH9-F1-model_v6	6.018E-02	50	0.473	3.729E-01	1.974E-01	2.271E-01	2.650E-01	0.496	0.467	520	422	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q24UA2-F1-model_v6	1.999E-02	50	0.473	3.115E-01	2.160E-01	2.494E-01	2.548E-01	0.600	0.777	520	431	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-P94531-F1-model_v6	3.282E-02	50	0.473	3.615E-01	2.475E-01	2.545E-01	2.420E-01	0.588	0.734	520	500	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q1GXW1-F1-model_v6	8.377E-02	49	0.442	4.250E-01	2.041E-01	4.095E-01	2.473E-01	0.562	0.957	520	209	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-A0A0F7GG11-F1-model_v6	1.454E-01	49	0.442	4.453E-01	2.540E-01	4.223E-01	2.699E-01	0.575	0.937	520	270	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q42440-F1-model_v6	2.387E-01	49	0.442	4.823E-01	2.457E-01	4.026E-01	2.773E-01	0.573	0.778	520	275	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q46XQ9-F1-model_v6	4.569E-02	49	0.442	3.802E-01	2.068E-01	2.411E-01	2.371E-01	0.448	0.560	520	423	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q46GE2-F1-model_v6	3.511E-01	48	0.411	5.381E-01	2.629E-01	5.230E-01	2.663E-01	0.583	0.968	520	221	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q7MX82-F1-model_v6	1.536E-01	48	0.411	4.455E-01	2.374E-01	2.791E-01	2.604E-01	0.523	0.539	520	423	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q8TZL5-F1-model_v6	7.100E-02	48	0.411	3.681E-01	2.896E-01	3.117E-01	2.622E-01	0.731	0.898	520	472	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q61YQ1-F1-model_v6	3.665E-02	48	0.411	3.251E-01	1.725E-01	1.730E-01	2.555E-01	0.506	0.407	520	518	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q57700-F1-model_v6	1.454E-01	47	0.382	4.663E-01	2.362E-01	4.582E-01	2.382E-01	0.558	0.981	520	213	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q24SU9-F1-model_v6	2.023E-01	47	0.382	4.754E-01	2.100E-01	4.039E-01	2.492E-01	0.496	0.798	520	218	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-P99174-F1-model_v6	2.976E-01	47	0.382	4.978E-01	2.485E-01	4.810E-01	2.680E-01	0.529	0.959	520	220	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-B8DJI3-F1-model_v6	8.851E-02	47	0.382	3.991E-01	2.295E-01	3.967E-01	2.424E-01	0.546	0.996	520	251	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-B1IRJ2-F1-model_v6	1.232E-01	47	0.382	4.046E-01	2.132E-01	3.707E-01	2.572E-01	0.563	0.898	520	256	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-B4T6B6-F1-model_v6	1.103E-01	47	0.382	4.061E-01	2.135E-01	3.725E-01	2.555E-01	0.563	0.898	520	256	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-O05151-F1-model_v6	1.915E-01	47	0.382	4.526E-01	2.296E-01	4.009E-01	2.617E-01	0.504	0.853	520	258	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-A4FNE8-F1-model_v6	9.353E-02	47	0.382	3.779E-01	2.082E-01	2.590E-01	2.535E-01	0.537	0.613	520	388	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-A4J675-F1-model_v6	3.665E-02	47	0.382	3.060E-01	2.404E-01	2.740E-01	2.618E-01	0.706	0.855	520	433	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-P25472-F1-model_v6	2.522E-01	47	0.382	4.505E-01	3.010E-01	2.757E-01	2.836E-01	0.602	0.527	520	584	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q8WW52-F1-model_v6	2.665E-01	47	0.382	4.677E-01	2.848E-01	2.587E-01	2.769E-01	0.560	0.467	520	585	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-O26232-F1-model_v6	3.144E-01	46	0.353	4.969E-01	2.521E-01	4.714E-01	2.581E-01	0.567	0.934	520	228	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-A5EQB8-F1-model_v6	2.023E-01	46	0.353	4.350E-01	2.351E-01	2.878E-01	2.656E-01	0.537	0.582	520	404	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-B3R6A3-F1-model_v6	6.719E-02	46	0.353	3.683E-01	2.073E-01	2.452E-01	2.378E-01	0.463	0.573	520	417	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q9PK67-F1-model_v6	9.468E-01	45	0.326	5.817E-01	2.697E-01	5.751E-01	2.991E-01	0.556	0.990	520	208	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q97CC6-F1-model_v6	3.323E-01	45	0.326	4.599E-01	2.411E-01	4.257E-01	2.674E-01	0.512	0.908	520	249	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q5V216-F1-model_v6	1.044E-01	45	0.326	3.970E-01	2.347E-01	3.722E-01	2.298E-01	0.635	0.913	520	277	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-B2RLA8-F1-model_v6	1.232E-01	45	0.326	3.964E-01	2.482E-01	2.918E-01	2.447E-01	0.754	0.669	520	423	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q8TSA6-F1-model_v6	4.092E-02	45	0.326	3.229E-01	1.737E-01	1.873E-01	2.294E-01	0.535	0.456	520	467	batch001_barbun6h_20cpu
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	AF-Q5YYG7-F1-model_v6	8.377E-02	45	0.326	3.869E-01	2.166E-01	1.341E-01	2.287E-01	0.467	0.319	520	923	batch001_barbun6h_20cpu
