query	target	evalue	bits	prob	alntmscore	qtmscore	ttmscore	lddt	qcov	tcov	qlen	tlen	batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	1geq-assembly2_B	5.149E-01	24	0.051	2.124E-01	9.901E-02	1.738E-01	2.257E-01	0.555	0.767	546	245	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8vyd-assembly1_A	7.664E+00	24	0.051	4.803E-01	1.429E-01	2.643E-01	3.058E-01	0.251	0.487	546	267	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	3wwm-assembly1_A-2	1.534E+00	24	0.051	3.241E-01	1.271E-01	2.322E-01	2.277E-01	0.328	0.781	546	269	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8rwl-assembly1_B-2	3.648E-01	24	0.051	2.100E-01	1.318E-01	2.095E-01	2.184E-01	0.701	1.000	546	293	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6jl6-assembly2_D	7.236E+00	24	0.051	5.468E-01	1.163E-01	1.960E-01	2.759E-01	0.154	0.272	546	302	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6jl4-assembly2_D	7.664E+00	24	0.051	5.549E-01	1.194E-01	1.910E-01	2.807E-01	0.152	0.254	546	319	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6jkt-assembly2_D	4.074E+00	24	0.051	4.570E-01	1.192E-01	1.859E-01	2.479E-01	0.196	0.318	546	321	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	4bgv-assembly1_C	5.454E-01	24	0.051	2.180E-01	1.431E-01	2.159E-01	2.396E-01	0.731	0.991	546	323	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7ods-assembly1_x	2.886E+00	24	0.051	3.462E-01	1.445E-01	2.198E-01	2.742E-01	0.418	0.586	546	336	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	5c3m-assembly2_B-3	2.899E-01	24	0.051	1.957E-01	1.486E-01	1.837E-01	2.085E-01	0.716	0.922	546	411	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	1s6y-assembly1_A	8.117E+00	24	0.051	5.325E-01	1.166E-01	1.478E-01	2.928E-01	0.152	0.200	546	416	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8sfy-assembly1_A	3.444E-01	24	0.051	1.996E-01	1.555E-01	1.906E-01	2.240E-01	0.727	0.981	546	422	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6llw-assembly2_B	4.862E-01	24	0.051	2.081E-01	1.375E-01	1.640E-01	2.367E-01	0.575	0.844	546	424	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	3lkd-assembly1_A	1.930E+00	24	0.051	3.266E-01	1.495E-01	1.691E-01	2.458E-01	0.348	0.408	546	468	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7air-assembly1_A	2.725E+00	24	0.051	3.395E-01	1.487E-01	9.812E-02	2.587E-01	0.361	0.356	546	885	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	2ejb-assembly1_A	5.429E+00	23	0.045	4.916E-01	1.190E-01	3.040E-01	2.453E-01	0.178	0.534	546	176	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	3lpm-assembly1_B	3.429E+00	23	0.045	3.657E-01	1.446E-01	3.050E-01	2.557E-01	0.339	0.802	546	222	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6n9v-assembly1_A	2.165E+00	23	0.045	3.574E-01	1.133E-01	2.090E-01	2.110E-01	0.218	0.676	546	253	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6rfq-assembly1_E	5.126E+00	23	0.045	4.192E-01	1.405E-01	2.585E-01	2.788E-01	0.375	0.544	546	263	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	4ddh-assembly1_B	5.429E+00	23	0.045	3.986E-01	1.539E-01	2.638E-01	2.801E-01	0.300	0.706	546	279	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7cs4-assembly1_E	3.237E+00	23	0.045	3.693E-01	1.151E-01	2.002E-01	2.548E-01	0.333	0.447	546	284	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6yuc-assembly1_D-2	7.236E+00	23	0.045	4.882E-01	1.421E-01	2.434E-01	2.687E-01	0.258	0.404	546	285	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6z6s-assembly1_DDD-2	7.236E+00	23	0.045	4.882E-01	1.421E-01	2.434E-01	2.687E-01	0.258	0.404	546	285	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7cs6-assembly1_C-2	6.450E+00	23	0.045	4.835E-01	1.144E-01	1.964E-01	2.566E-01	0.156	0.282	546	287	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	4iv5-assembly2_E	6.832E+00	23	0.045	4.925E-01	1.322E-01	2.231E-01	2.662E-01	0.203	0.364	546	294	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6hyh-assembly1_A	2.293E+00	23	0.045	3.046E-01	1.443E-01	2.344E-01	2.593E-01	0.553	0.724	546	304	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6vdj-assembly1_A-2	2.165E+00	23	0.045	2.958E-01	1.096E-01	1.786E-01	2.499E-01	0.390	0.526	546	308	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	4ne7-assembly1_A-2	3.631E+00	23	0.045	3.643E-01	1.292E-01	1.790E-01	2.658E-01	0.335	0.385	546	356	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	3jpw-assembly1_A	1.625E+00	23	0.045	2.895E-01	1.660E-01	2.336E-01	2.405E-01	0.701	0.755	546	359	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6xl1-assembly1_B	5.454E-01	23	0.045	2.132E-01	1.288E-01	1.784E-01	2.269E-01	0.553	0.976	546	373	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6k6w-assembly2_B	1.534E+00	23	0.045	2.618E-01	1.659E-01	1.985E-01	2.521E-01	0.643	0.722	546	443	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8k52-assembly1_A	6.863E-01	23	0.045	2.227E-01	1.024E-01	7.863E-02	2.237E-01	0.357	0.297	546	775	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	3opy-assembly1_H	6.863E-01	23	0.045	2.097E-01	1.393E-01	9.721E-02	2.310E-01	0.753	0.360	546	884	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7e3t-assembly1_A-2	3.631E+00	22	0.040	4.043E-01	1.151E-01	2.795E-01	2.226E-01	0.220	0.592	546	174	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	4lec-assembly2_B	7.664E+00	22	0.040	4.629E-01	1.342E-01	3.137E-01	2.773E-01	0.227	0.642	546	201	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7pl1-assembly1_A	7.236E+00	22	0.040	4.807E-01	1.093E-01	2.415E-01	2.622E-01	0.152	0.395	546	210	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6n7v-assembly1_F	2.886E+00	22	0.040	3.916E-01	1.089E-01	1.973E-01	2.001E-01	0.167	0.451	546	255	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	5o30-assembly1_B	1.367E+00	22	0.040	2.444E-01	1.313E-01	2.348E-01	2.332E-01	0.451	0.969	546	258	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7cs8-assembly3_E	9.105E+00	22	0.040	4.728E-01	1.421E-01	2.388E-01	2.845E-01	0.333	0.375	546	288	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	4ln1-assembly1_D	6.832E+00	22	0.040	4.393E-01	1.383E-01	2.168E-01	2.702E-01	0.352	0.387	546	315	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6vdi-assembly1_B	2.293E+00	22	0.040	2.938E-01	1.146E-01	1.819E-01	2.431E-01	0.390	0.544	546	318	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	4plf-assembly1_B	6.479E-01	22	0.040	2.022E-01	1.353E-01	1.966E-01	2.150E-01	0.731	0.967	546	330	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	1sn7-assembly1_A	3.846E+00	22	0.040	3.513E-01	1.175E-01	1.674E-01	2.661E-01	0.330	0.377	546	353	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	2p6p-assembly1_B	6.479E-01	22	0.040	1.954E-01	1.316E-01	1.684E-01	2.235E-01	0.544	0.920	546	376	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	3l7k-assembly3_D	8.153E-01	22	0.040	2.208E-01	1.275E-01	1.639E-01	2.110E-01	0.577	0.673	546	395	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	2wb4-assembly1_B	8.153E-01	22	0.040	2.163E-01	1.403E-01	1.609E-01	2.242E-01	0.714	0.619	546	441	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	3lkd-assembly2_B	3.056E+00	22	0.040	3.319E-01	1.429E-01	1.595E-01	2.478E-01	0.357	0.388	546	472	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8hi5-assembly1_A	4.315E+00	22	0.040	3.619E-01	1.365E-01	1.179E-01	2.646E-01	0.379	0.280	546	647	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	3k30-assembly1_B	1.087E+00	22	0.040	2.389E-01	1.281E-01	1.058E-01	2.307E-01	0.493	0.368	546	684	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7e28-assembly1_A	3.056E+00	21	0.034	2.993E-01	1.146E-01	2.424E-01	2.400E-01	0.377	0.763	546	224	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	3o38-assembly1_B	4.315E+00	21	0.034	3.356E-01	1.256E-01	2.516E-01	2.470E-01	0.308	0.767	546	240	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	4bi5-assembly3_E	2.044E+00	21	0.034	2.446E-01	1.064E-01	1.783E-01	2.515E-01	0.350	0.685	546	254	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6i9v-assembly2_F	2.165E+00	21	0.034	2.629E-01	1.391E-01	2.569E-01	2.392E-01	0.454	0.980	546	255	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7qy3-assembly4_J-2	2.886E+00	21	0.034	3.079E-01	1.315E-01	2.399E-01	2.314E-01	0.339	0.848	546	256	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	3gdf-assembly1_B	2.725E+00	21	0.034	2.974E-01	1.404E-01	2.461E-01	2.351E-01	0.381	0.820	546	267	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	3iod-assembly1_A	9.105E+00	21	0.034	4.959E-01	1.029E-01	1.838E-01	2.650E-01	0.139	0.283	546	276	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7cs3-assembly2_F	5.429E+00	21	0.034	3.692E-01	1.341E-01	2.235E-01	2.522E-01	0.332	0.482	546	282	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7cs3-assembly3_E	1.367E+00	21	0.034	2.819E-01	1.491E-01	2.404E-01	1.964E-01	0.509	0.806	546	289	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	4ply-assembly2_G	3.056E+00	21	0.034	3.120E-01	1.120E-01	1.846E-01	2.304E-01	0.390	0.521	546	303	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	1sov-assembly1_B-2	1.219E+00	21	0.034	2.247E-01	1.467E-01	2.225E-01	2.256E-01	0.733	0.987	546	315	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	1t9k-assembly1_A	4.570E+00	21	0.034	3.532E-01	1.461E-01	2.138E-01	2.463E-01	0.317	0.591	546	340	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	3otg-assembly1_A	1.721E+00	21	0.034	2.339E-01	1.523E-01	1.922E-01	2.403E-01	0.542	0.905	546	391	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7vm0-assembly1_B	1.822E+00	21	0.034	2.440E-01	1.519E-01	1.951E-01	2.447E-01	0.575	0.810	546	406	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8vuy-assembly1_D	3.056E+00	21	0.034	2.796E-01	1.400E-01	1.031E-01	2.647E-01	0.564	0.291	546	784	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7lzh-assembly1_D	3.056E+00	21	0.034	2.771E-01	1.349E-01	9.825E-02	2.671E-01	0.551	0.283	546	788	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7wjo-assembly1_A	1.291E+00	21	0.034	2.061E-01	9.737E-02	7.317E-02	2.432E-01	0.363	0.286	546	801	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	4pzk-assembly1_B	5.750E+00	20	0.029	3.966E-01	1.138E-01	2.965E-01	2.288E-01	0.220	0.648	546	159	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	4bi6-assembly1_A-2	2.165E+00	20	0.029	2.386E-01	1.059E-01	1.816E-01	2.507E-01	0.335	0.651	546	255	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7qy3-assembly1_D	3.237E+00	20	0.029	2.650E-01	1.374E-01	2.541E-01	2.529E-01	0.451	0.969	546	258	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	3ioe-assembly1_B	9.644E+00	20	0.029	4.021E-01	1.648E-01	2.843E-01	2.882E-01	0.328	0.714	546	280	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	3tnl-assembly1_B	2.044E+00	20	0.029	2.512E-01	1.502E-01	2.406E-01	2.322E-01	0.720	0.952	546	289	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7cs3-assembly3_D	2.886E+00	20	0.029	3.483E-01	1.498E-01	2.412E-01	1.948E-01	0.311	0.593	546	290	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6jl6-assembly1_A	9.105E+00	20	0.029	4.535E-01	1.450E-01	2.382E-01	2.659E-01	0.289	0.439	546	303	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	5ztb-assembly2_A	8.117E+00	20	0.029	4.085E-01	1.439E-01	2.244E-01	2.736E-01	0.231	0.505	546	307	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6vdi-assembly1_A-2	1.219E+00	20	0.029	2.081E-01	1.345E-01	2.060E-01	2.170E-01	0.729	0.990	546	308	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7f8d-assembly1_D	1.151E+00	20	0.029	2.089E-01	1.359E-01	2.057E-01	2.165E-01	0.694	0.984	546	312	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	3txx-assembly3_G	3.056E+00	20	0.029	2.751E-01	1.410E-01	2.030E-01	2.569E-01	0.551	0.663	546	341	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6q94-assembly1_A	1.367E+00	20	0.029	2.310E-01	1.282E-01	1.729E-01	2.122E-01	0.408	0.820	546	350	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	2pq6-assembly1_A	2.573E+00	20	0.029	2.747E-01	1.494E-01	1.728E-01	2.359E-01	0.557	0.510	546	443	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	9c2f-assembly1_B	2.573E+00	20	0.029	2.524E-01	1.417E-01	1.068E-01	2.499E-01	0.582	0.337	546	772	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	3dr5-assembly1_A-2	6.832E+00	19	0.024	3.841E-01	1.280E-01	2.721E-01	2.457E-01	0.299	0.657	546	216	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6i9v-assembly1_D	2.429E+00	19	0.024	2.396E-01	1.289E-01	2.302E-01	2.297E-01	0.451	0.969	546	258	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	2a86-assembly1_B	6.832E+00	19	0.024	3.444E-01	1.529E-01	2.613E-01	2.622E-01	0.361	0.740	546	277	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7cs4-assembly2_A	6.450E+00	19	0.024	3.552E-01	1.123E-01	1.948E-01	2.570E-01	0.333	0.449	546	283	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7cs7-assembly3_D	2.429E+00	19	0.024	2.787E-01	1.572E-01	2.502E-01	2.036E-01	0.485	0.862	546	283	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	1guz-assembly1_D	4.570E+00	19	0.024	3.093E-01	1.583E-01	2.397E-01	2.455E-01	0.375	0.715	546	295	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	9end-assembly1_B	1.822E+00	19	0.024	2.137E-01	1.367E-01	2.130E-01	2.284E-01	0.725	0.997	546	297	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6vdh-assembly1_B-2	3.429E+00	19	0.024	2.890E-01	1.106E-01	1.759E-01	2.306E-01	0.390	0.534	546	313	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	4f6l-assembly1_A	1.534E+00	19	0.024	2.339E-01	1.263E-01	1.673E-01	2.046E-01	0.610	0.646	546	378	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6tvp-assembly1_A	2.725E+00	19	0.024	2.275E-01	1.421E-01	1.882E-01	2.523E-01	0.557	0.793	546	386	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6sy7-assembly2_F	1.087E+00	19	0.024	1.767E-01	1.343E-01	1.516E-01	2.250E-01	0.663	0.793	546	450	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7fgg-assembly1_A	7.236E+00	19	0.024	3.829E-01	1.259E-01	1.453E-01	2.462E-01	0.313	0.246	546	451	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8j2v-assembly1_A	1.534E+00	19	0.024	1.859E-01	1.502E-01	1.694E-01	2.362E-01	0.722	0.976	546	459	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6why-assembly1_D	3.237E+00	19	0.024	2.841E-01	1.319E-01	9.909E-02	2.250E-01	0.555	0.279	546	759	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8k52-assembly1_B	1.151E+00	19	0.024	1.954E-01	9.450E-02	7.327E-02	2.099E-01	0.357	0.298	546	773	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	1ubs-assembly1_A-2	2.573E+00	18	0.020	2.248E-01	9.124E-02	1.657E-01	2.265E-01	0.330	0.673	546	257	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6i9u-assembly1_B	1.367E+00	18	0.020	1.849E-01	1.023E-01	1.786E-01	2.108E-01	0.454	0.981	546	258	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	2a84-assembly1_A-2	9.644E+00	18	0.020	3.731E-01	1.286E-01	2.260E-01	2.532E-01	0.271	0.646	546	277	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	1o9b-assembly2_B	3.056E+00	18	0.020	2.434E-01	1.384E-01	2.272E-01	2.251E-01	0.573	0.911	546	280	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7cs4-assembly3_C	9.105E+00	18	0.020	3.634E-01	1.136E-01	1.974E-01	2.506E-01	0.333	0.447	546	284	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6tm3-assembly1_A	5.750E+00	18	0.020	2.803E-01	1.422E-01	2.272E-01	2.614E-01	0.557	0.751	546	289	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	5hjk-assembly1_A	7.664E+00	18	0.020	3.506E-01	1.276E-01	1.828E-01	2.386E-01	0.264	0.565	546	347	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8sft-assembly4_D	2.429E+00	18	0.020	1.875E-01	1.461E-01	1.807E-01	2.552E-01	0.729	0.981	546	416	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	5vae-assembly5_E	4.840E+00	18	0.020	2.782E-01	1.573E-01	1.655E-01	2.475E-01	0.597	0.496	546	510	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	4zmb-assembly1_B	9.644E+00	17	0.016	3.440E-01	1.156E-01	2.761E-01	2.504E-01	0.218	0.700	546	160	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	3bjz-assembly1_B	8.597E+00	17	0.016	3.397E-01	1.131E-01	2.305E-01	2.350E-01	0.308	0.572	546	187	smoke_batch
